,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Transaction year,Transaction price
10973,462-39-001,37.2690393,-121.8454501,"351 Grandpark CL San Jose, CA 95136",17056,8,6000,0,1970,1260,6,3,2.0,95136,860000,482,2002,61238
10974,462-39-002,37.2689727,-121.8456134,"355 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1970,1755,8,4,3.0,95136,860000,482,2017,503797
10975,462-39-004,37.268889,-121.8459694,"363 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1970,1466,7,4,2.0,95136,860000,482,2012,339944
10976,462-39-005,37.2688218,-121.8461494,"367 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1970,1350,6,3,2.0,95136,860000,482,2003,26052
10977,462-39-006,37.2687617,-121.8463289,"371 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1970,1260,6,3,2.0,95136,860000,482,2005,428769
10978,462-39-007,37.2687138,-121.8464908,"375 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1970,1755,8,4,3.0,95136,860000,482,2015,556920
10979,462-39-011,37.2684752,-121.8471859,"391 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,1993,84101
10980,462-39-012,37.2684121,-121.8473813,"395 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2007,21075
10981,462-39-013,37.2683766,-121.8475442,"399 Grandpark CL San Jose, CA 95136",17056,8,6200,0,1968,1260,6,3,2.0,95136,860000,482,2008,376699
10982,462-39-014,37.2685984,-121.8476845,"304 Grandpark CL San Jose, CA 95136",17056,8,6000,0,1968,1350,6,3,2.0,95136,858000,479,2015,558163
10983,462-39-015,37.2686644,-121.8474905,"308 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,858000,479,2002,364045
10984,462-39-016,37.2687357,-121.8473249,"312 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2014,473936
10985,462-39-019,37.2688887,-121.846804,"324 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,1996,171760
10986,462-39-023,37.2691223,-121.8460891,"340 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2004,66490
10987,462-39-025,37.2692463,-121.8457512,"346 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2004,419580
10988,462-39-026,37.2693001,-121.845567,"348 Grandpark CL San Jose, CA 95136",17056,8,6700,0,1968,1350,6,3,2.0,95136,860000,482,2015,594408
10989,462-39-027,37.2697544,-121.8455968,"349 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2009,372594
10990,462-39-028,37.2697363,-121.845785,"347 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2012,337310
10991,462-39-029,37.2696453,-121.8459668,"345 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2012,363638
10992,462-39-030,37.2695986,-121.8461226,"343 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,2091,9,4,3.0,95136,860000,482,2015,507421
10993,462-39-034,37.2693625,-121.846824,"327 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,858000,479,2012,42457
10994,462-39-038,37.2691456,-121.8475288,"311 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2012,340910
10995,462-39-039,37.2690709,-121.8476956,"307 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2012,375075
10996,462-39-040,37.2690281,-121.8478873,"303 Grandpark CL San Jose, CA 95136",17056,8,6200,0,1968,1260,6,3,2.0,95136,860000,482,1998,43026
10997,462-39-041,37.2692683,-121.8479981,"396 Springpark CL San Jose, CA 95136",17056,8,6200,0,1968,1260,6,3,2.0,95136,860000,482,2012,365048
10998,462-39-045,37.2694981,-121.8472969,"380 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2005,507438
10999,462-39-047,37.2696235,-121.8469619,"372 Springpark CL San Jose, CA 95136",17056,8,5500,0,1970,2385,8,4,3.0,95136,860000,482,1999,21075
11000,462-39-048,37.2696577,-121.8467815,"368 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2006,21075
11001,462-39-053,37.2699546,-121.8459029,"354 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,1973,21075
11002,462-40-005,37.2701501,-121.846804,"365 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2015,478380
11003,462-40-006,37.2700719,-121.8469819,"369 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2011,60945
11004,462-40-008,37.2699752,-121.8473403,"377 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2004,162090
11005,462-40-010,37.2698669,-121.8476896,"385 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2012,352274
11006,462-40-012,37.2697501,-121.8480415,"393 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,2075,8,4,3.0,95136,860000,482,2008,462914
11007,462-40-013,37.2696942,-121.8482214,"397 Springpark CL San Jose, CA 95136",17056,8,6200,0,1968,1350,6,3,2.0,95136,860000,482,2017,214417
11008,462-40-019,37.2702171,-121.8474562,"322 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2012,387278
11009,462-40-022,37.2703769,-121.8469328,"334 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,1995,145996
11010,462-40-023,37.2704442,-121.8467624,"338 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1350,6,3,2.0,95136,860000,482,2011,429851
11011,462-40-024,37.2704909,-121.8465901,"342 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2016,31031
11012,462-40-025,37.2705685,-121.8464227,"346 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2012,21075
11013,462-40-026,37.2706312,-121.846232,"348 Springpark CL San Jose, CA 95136",17056,8,6200,0,1968,1350,6,3,2.0,95136,860000,482,1984,23863
11014,462-40-027,37.2710817,-121.8462826,"349 Springpark CL San Jose, CA 95136",17056,8,5400,0,1968,1466,7,4,2.0,95136,860000,482,2004,179245
11015,462-40-028,37.2710283,-121.8464579,"347 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2007,594177
11016,462-40-032,37.2708107,-121.8471439,"333 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2012,363144
11017,462-40-033,37.2707557,-121.8473176,"329 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1350,6,3,2.0,95136,860000,482,2016,347493
11018,462-40-034,37.2706772,-121.8474966,"325 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2016,612000
11019,462-40-035,37.270628,-121.8476853,"321 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2014,514670
11020,462-40-038,37.2704637,-121.8482001,"309 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1350,6,3,2.0,95136,860000,482,2003,336936
11021,462-38-047,37.268298,-121.8462717,"374 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1972,1153,6,3,2.0,95136,860000,482,2016,499814
11022,462-40-040,37.2703445,-121.8485612,"301 Springpark CL San Jose, CA 95136",17056,8,8000,0,1968,1350,6,3,2.0,95136,860000,482,2014,465803
11023,462-40-041,37.2705788,-121.8486742,"398 Bluefield Dr San Jose, CA 95136",17056,8,6200,0,1968,1260,6,3,2.0,95136,860000,482,1999,198639
11024,462-40-046,37.2708681,-121.8477983,"378 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2014,506240
11025,462-40-049,37.2710504,-121.847268,"366 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,2004,367516
11026,462-40-050,37.2710943,-121.8470993,"362 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2009,322540
11027,462-40-039,37.2704108,-121.8483845,"305 Springpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,858000,479,1998,165092
11028,462-40-052,37.271206,-121.8467537,"354 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2016,542640
11029,462-40-053,37.2712793,-121.8465852,"350 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1350,6,3,2.0,95136,860000,482,2010,342320
11030,462-40-054,37.2713286,-121.8464035,"346 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1755,8,4,3.0,95136,860000,482,2009,349516
11031,462-41-002,37.2717156,-121.8467914,"349 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,2276,8,4,2.5,95136,860000,482,2014,438340
11032,462-41-003,37.2716387,-121.8469624,"353 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1350,6,3,2.0,95136,860000,482,1996,168393
11033,462-41-004,37.2715892,-121.8471478,"357 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,860000,482,1986,30337
11034,462-41-006,37.2714797,-121.847488,"365 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,1980,40575
11035,462-41-008,37.2713723,-121.8478336,"373 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1674,7,4,3.0,95136,860000,482,2013,115436
11036,462-41-011,37.2711962,-121.8483583,"385 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1605,6,3,2.0,95136,860000,482,2016,553350
11037,462-41-016,37.2713159,-121.8488464,"392 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1970,1260,6,3,2.0,95136,860000,482,2002,26646
11038,462-41-017,37.2713923,-121.8486797,"388 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1970,1755,8,4,3.0,95136,860000,482,2005,558300
11039,462-41-018,37.2714261,-121.8484974,"384 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1970,1260,6,3,2.0,95136,858000,479,2014,476355
11040,462-41-019,37.2714971,-121.8483339,"380 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1350,6,3,2.0,95136,860000,482,2017,517559
11041,462-41-025,37.2718325,-121.8472719,"356 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2005,501846
11042,462-41-026,37.271896,-121.8470892,"352 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1876,7,4,2.5,95136,860000,482,2011,56257
11043,462-41-027,37.2719398,-121.8469181,"348 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2016,319388
11044,462-41-030,37.2730562,-121.8473632,"339 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,860000,482,2009,154359
11045,462-41-031,37.2730154,-121.8475277,"335 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1873,9,4,2.5,95136,860000,482,2012,323615
11046,462-41-032,37.2729356,-121.8477167,"331 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,860000,482,2011,509600
11047,462-41-033,37.2728912,-121.8478648,"327 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,860000,482,2015,548843
11048,462-41-034,37.2728219,-121.848064,"323 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,860000,482,2017,417285
11049,462-41-039,37.2725458,-121.8489219,"309 Viewpark CL San Jose, CA 95136",17056,8,6050,0,1968,1755,8,4,3.0,95136,860000,482,2015,549780
11050,462-41-043,37.2719554,-121.849352,"302 Viewpark CL San Jose, CA 95136",17056,8,6741,0,1972,1303,7,4,2.0,95136,860000,482,2011,270455
11051,462-41-046,37.272096,-121.8488117,"308 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2015,526993
11052,462-41-047,37.2721561,-121.8486449,"310 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1876,8,5,2.5,95136,860000,482,2001,103929
11053,462-41-048,37.2722169,-121.8484848,"312 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,860000,482,2007,458366
11054,462-41-050,37.2723152,-121.8481305,"318 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1647,8,4,2.0,95136,860000,482,1997,21075
11055,462-41-051,37.2723816,-121.8479421,"322 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1303,7,4,2.0,95136,858000,479,2002,161085
11056,462-41-055,37.2726115,-121.8472535,"338 Viewpark CL San Jose, CA 95136",17056,8,6300,0,1972,1153,6,3,2.0,95136,860000,482,2016,480522
11057,462-41-057,37.2722983,-121.8472968,"355 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1350,6,3,2.0,95136,860000,482,1995,175731
11058,462-41-058,37.2722528,-121.8474765,"359 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,1986,84101
11059,462-41-059,37.2722016,-121.8476622,"363 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1466,7,4,2.0,95136,858000,479,2011,306819
11060,462-41-060,37.2721318,-121.8478256,"367 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1876,8,5,2.5,95136,860000,482,2015,24057
11061,462-41-061,37.2720814,-121.8480232,"371 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2016,21075
11062,462-41-062,37.2720285,-121.8481774,"375 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1968,1260,6,3,2.0,95136,860000,482,2005,531600
11063,462-41-064,37.271894,-121.8485386,"383 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1153,6,3,2.0,95136,860000,482,2002,368758
11064,462-41-066,37.2717803,-121.8488851,"391 Viewpark CL San Jose, CA 95136",17056,8,5500,0,1972,1153,6,3,2.0,95136,860000,482,2014,431308
11065,462-47-001,37.2701125,-121.8384454,"4217 Monet CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2003,356469
11066,462-47-004,37.2705092,-121.8382066,"4223 Monet CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,1981,57361
11067,462-47-007,37.2709403,-121.8379629,"4229 Monet CL San Jose, CA 95136",17063,8,6000,0,1972,2209,10,4,2.5,95136,860000,482,2006,129342
11068,462-47-011,37.2713712,-121.8373586,"4243 Monet CL San Jose, CA 95136",17063,8,5800,0,1971,1442,6,3,2.0,95136,860000,482,2016,594864
11069,462-47-012,37.2714421,-121.837191,"4245 Monet CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2008,377119
11070,462-47-013,37.2715194,-121.8370019,"4247 Monet CL San Jose, CA 95136",17063,8,5500,0,1971,2236,9,5,4.0,95136,860000,482,2002,423794
11071,462-47-016,37.2712785,-121.8368648,"4255 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1971,1066,5,2,1.0,95136,860000,482,1999,198753
11072,462-47-017,37.2712118,-121.8370218,"4259 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2015,510000
11073,462-47-021,37.2708162,-121.8376223,"4271 Sayoko CL San Jose, CA 95136",17063,8,6195,0,1972,2209,10,4,2.5,95136,860000,482,2015,554539
11074,462-47-023,37.2705514,-121.8378218,"4279 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1971,1581,7,4,2.0,95136,860000,482,2012,157228
11075,462-47-024,37.2703997,-121.8379177,"4283 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1972,1319,6,3,2.0,95136,860000,482,2016,34214
11076,462-47-026,37.2701342,-121.8380872,"4291 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1971,2236,9,5,3.0,95136,860000,482,1987,84101
11077,462-47-029,37.269653,-121.8377212,"4298 Sayoko CL San Jose, CA 95136",17063,8,6000,0,1974,1581,7,4,2.0,95136,860000,482,2013,202026
11078,462-47-032,37.2700518,-121.837496,"4286 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,1305,6,3,2.0,95136,860000,482,2016,145996
11079,462-47-033,37.2702021,-121.837388,"4282 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,2236,9,5,3.0,95136,860000,482,1985,61758
11080,462-47-034,37.270324,-121.8373184,"4278 Sayoko CL San Jose, CA 95136",17063,8,5600,0,1974,2236,9,5,3.0,95136,860000,482,2012,367048
11081,462-47-035,37.2704902,-121.8372224,"4274 Sayoko CL San Jose, CA 95136",17063,8,6300,0,1974,1581,7,4,2.0,95136,860000,482,2005,98942
11082,462-47-036,37.2706131,-121.8371175,"4270 Sayoko CL San Jose, CA 95136",17063,8,7700,0,1974,2989,9,6,3.0,95136,860000,482,2015,501705
11083,462-40-051,37.2711703,-121.8469171,"358 Bluefield Dr San Jose, CA 95136",17056,8,5500,0,1968,1876,8,5,2.5,95136,860000,482,2015,535500
11084,462-37-054,37.2666911,-121.8431607,"333 Greenpark WY San Jose, CA 95136",17063,8,5610,0,1971,1442,6,3,2.0,95136,860000,482,2010,54893
11085,462-47-047,37.2700875,-121.837095,"4324 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,1442,6,3,2.0,95136,860000,482,2015,540600
11086,462-47-048,37.269941,-121.8371892,"4320 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,1581,7,4,2.0,95136,860000,482,2012,62464
11087,462-38-010,37.2672037,-121.8463505,"381 Sunpark Ln San Jose, CA 95136",17056,8,5500,0,1971,1179,6,3,2.0,95136,860000,482,2000,21075
11088,462-47-050,37.269676,-121.8373322,"4312 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,1442,6,3,2.0,95136,860000,482,2012,361392
11089,462-47-051,37.2695451,-121.8374358,"4308 Sayoko CL San Jose, CA 95136",17063,8,6200,0,1974,1442,6,3,2.0,95136,860000,482,2014,364766
11090,462-47-053,37.2693494,-121.8369438,"4309 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,2209,10,4,2.5,95136,860000,482,2013,386365
11091,462-47-054,37.2694913,-121.8368271,"4313 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,1581,7,4,2.0,95136,860000,482,2004,381240
11092,462-47-061,37.2703262,-121.8360108,"4349 Sayoko CL San Jose, CA 95136",17063,8,6200,0,1974,1442,6,3,2.0,95136,860000,482,2000,71391
11093,462-47-062,37.2700964,-121.8358596,"4401 Adragna CT San Jose, CA 95136",17063,8,6200,0,1974,1581,7,4,2.0,95136,860000,482,2005,21075
11094,462-47-063,37.2700265,-121.8360081,"4407 Adragna CT San Jose, CA 95136",17063,8,6000,0,1974,2209,10,4,2.5,95136,852000,477,2017,550000
11095,462-47-064,37.2698825,-121.8361959,"4413 Adragna CT San Jose, CA 95136",17063,8,6000,0,1974,2209,10,4,2.5,95136,860000,482,1979,37781
11096,462-47-065,37.2697606,-121.8363156,"4419 Adragna CT San Jose, CA 95136",17063,8,5500,0,1974,1442,6,3,2.0,95136,860000,482,1993,179245
11097,462-47-066,37.2696223,-121.8364068,"4425 Adragna CT San Jose, CA 95136",17063,8,5500,0,1974,1581,7,4,2.0,95136,860000,482,1990,173456
11098,462-47-067,37.2694946,-121.836474,"4431 Adragna CT San Jose, CA 95136",17063,8,5500,0,1974,1581,7,4,2.0,95136,860000,482,2004,20477
11099,462-47-069,37.2691891,-121.8366551,"4443 Adragna CT San Jose, CA 95136",17063,8,5700,0,1974,2209,10,4,2.5,95136,860000,482,2012,21075
11100,462-47-071,37.2690332,-121.8361099,"4442 Adragna CT San Jose, CA 95136",17063,8,5500,0,1974,2209,10,4,2.5,95136,860000,482,2004,49916
11101,462-47-072,37.2691796,-121.8360072,"4436 Adragna CT San Jose, CA 95136",17063,8,5500,0,1974,2236,9,5,3.0,95136,860000,482,2001,24455
11102,462-47-073,37.269319,-121.8359461,"4428 Adragna CT San Jose, CA 95136",17063,8,5500,0,1974,1581,7,4,2.0,95136,860000,482,2012,21075
11103,462-38-045,37.2681779,-121.8466377,"382 Grandpark CL San Jose, CA 95136",17056,8,5500,0,1972,1153,6,3,2.0,95136,860000,482,1996,171760
11104,462-47-075,37.2696136,-121.8357347,"4412 Adragna CT San Jose, CA 95136",17063,8,7700,0,1974,2236,9,5,3.0,95136,860000,482,2013,473859
11105,462-26-018,37.2675447,-121.8478087,"4423 Vistapark Dr San Jose, CA 95136",17108,8,6825,0,1970,1843,7,4,2.0,95136,860000,482,2004,483282
11106,462-48-002,37.2719243,-121.8372944,"4246 Monet CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,2017,378173
11107,462-48-003,37.2718361,-121.8374609,"4244 Monet CL San Jose, CA 95136",17063,8,5500,0,1971,1442,6,3,2.0,95136,860000,482,1993,54893
11108,462-47-044,37.2704803,-121.836755,"4336 Sayoko CL San Jose, CA 95136",17063,8,5500,0,1974,1066,5,2,1.0,95136,860000,482,2007,168393
11109,462-47-040,37.2709521,-121.8364552,"4252 Sayoko CL San Jose, CA 95136",17063,8,6200,0,1974,1305,6,3,2.0,95136,860000,482,2011,162090
11110,462-47-049,37.2698286,-121.8372715,"4316 Sayoko CL San Jose, CA 95136",17063,8,5000,0,1974,2236,7,3,2.0,95136,860000,482,2008,424412
11111,462-48-008,37.2714068,-121.8382534,"4234 Monet CL San Jose, CA 95136",17063,8,6832,0,1971,1581,7,4,2.0,95136,860000,482,2015,179245
11112,462-48-017,37.2701658,-121.8390379,"4216 Monet CL San Jose, CA 95136",17063,8,6400,0,1971,1581,7,4,2.0,95136,860000,482,1979,32569
11113,462-48-024,37.2710962,-121.8388512,"4180 Monet CL San Jose, CA 95136",17063,8,5555,0,1971,1581,7,4,2.0,95136,860000,482,1992,179245
11114,462-48-025,37.2712304,-121.8387737,"4176 Monet CL San Jose, CA 95136",17063,8,5656,0,1971,1442,6,3,2.0,95136,858000,479,2016,612000
11115,462-48-026,37.2713711,-121.8386974,"4174 Monet CL San Jose, CA 95136",17063,8,5824,0,1971,1581,7,4,2.0,95136,860000,482,2011,84101
11116,462-48-027,37.2715004,-121.8386197,"4172 Monet CL San Jose, CA 95136",17063,8,6048,0,1972,2209,10,4,2.5,95136,860000,482,2004,84101
11117,462-48-030,37.2720294,-121.8385116,"176 Covington CT San Jose, CA 95136",17063,8,6936,0,1971,1581,7,4,2.0,95136,860000,482,2011,373788
11118,462-48-031,37.2720043,-121.8383224,"172 Covington CT San Jose, CA 95136",17063,8,6099,0,1971,1442,6,3,2.0,95136,860000,482,2006,541414
11119,462-48-033,37.2720132,-121.8379003,"164 Covington CT San Jose, CA 95136",17063,8,8349,0,1971,1442,6,3,2.0,95136,860000,482,2001,175731
11120,462-48-042,37.2725656,-121.8383521,"4156 Monet CL San Jose, CA 95136",17063,8,5959,0,1971,1442,6,3,2.0,95136,860000,482,2010,363582
11121,462-48-043,37.2727952,-121.8383681,"4243 Rosenbaum Av San Jose, CA 95136",17063,8,7200,0,1971,1581,7,4,2.0,95136,860000,482,2006,461317
11122,462-48-044,37.2728059,-121.8382015,"4245 Rosenbaum Av San Jose, CA 95136",17063,8,6600,0,1972,2209,10,4,2.5,95136,860000,482,2004,501191
11123,462-48-045,37.2727983,-121.8379616,"4247 Rosenbaum Av San Jose, CA 95136",17063,8,6200,0,1971,1442,6,3,2.0,95136,860000,482,1999,195860
11124,462-48-011,37.2709735,-121.8385687,"4228 Monet CL San Jose, CA 95136",17063,8,5600,0,1971,1442,6,3,2.0,95136,860000,482,2004,272072
