,Parcel ID,Lat,Lng,Property address,Tax rate area,Neighborhood,Lot sq. ft.,Property class,Year built,Square feet,Rooms,Bedrooms,Bathrooms,ZIP code,Median Price(2017),Median $ per Sq. Ft.(2017),Value at Median $ per Sq. Ft.(2017)
12330,462-58-078,37.2729071,-121.8351408,"142 Sweetberry CT San Jose, CA 95136",17063,8,5823,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12331,462-58-083,37.2729599,-121.8341194,"122 Sweetberry CT San Jose, CA 95136",17063,8,6008,0,1979,2352,10.0,4.0,2.5,95136,860000,482,908732.0
12332,462-58-084,37.272958,-121.83391,"118 Sweetberry CT San Jose, CA 95136",17063,8,6097,0,1979,2352,10.0,4.0,2.5,95136,860000,482,908732.0
12333,462-58-085,37.272968,-121.8337073,"114 Sweetberry CT San Jose, CA 95136",17063,8,6955,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12334,462-58-086,37.273079,-121.8334278,"4335 Stone Canyon Dr San Jose, CA 95136",17063,8,6506,0,1979,2209,10.0,4.0,2.5,95136,860000,482,853481.6
12335,462-58-087,37.2729319,-121.833364,"4339 Stone Canyon Dr San Jose, CA 95136",17063,8,6076,0,1979,1741,8.0,4.0,2.0,95136,860000,482,672662.4
12336,462-59-001,37.2693096,-121.8331176,"4467 Illsley CT San Jose, CA 95136",17063,8,7499,0,1979,2209,10.0,4.0,2.5,95136,860000,482,853481.6
12337,462-59-003,37.269033,-121.8332644,"4491 Illsley CT San Jose, CA 95136",17063,8,8682,0,1979,1741,8.0,4.0,2.0,95136,860000,482,672662.4
12338,462-59-015,37.2689117,-121.8322354,"4491 Poinsettia CT San Jose, CA 95136",17063,8,6424,0,1979,1741,8.0,4.0,2.0,95136,860000,482,672662.4
12339,462-59-016,37.2687608,-121.8322323,"4497 Poinsettia CT San Jose, CA 95136",17063,8,7616,0,1979,2352,10.0,4.0,2.5,95136,860000,482,908732.0
12340,462-59-017,37.2685986,-121.8322116,"4503 Poinsettia CT San Jose, CA 95136",17063,8,7946,0,1979,2209,10.0,4.0,2.5,95136,860000,482,853481.6
12341,462-59-018,37.2682594,-121.8317962,"4516 Poinsettia CT San Jose, CA 95136",17063,8,9188,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12342,462-59-023,37.2690482,-121.8317062,"4486 Poinsettia CT San Jose, CA 95136",17063,8,6061,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12343,462-59-024,37.2692101,-121.8317134,"4480 Poinsettia CT San Jose, CA 95136",17063,8,6335,0,1979,2352,10.0,4.0,2.5,95136,860000,482,908732.0
12344,462-59-027,37.2696917,-121.8317212,"4462 Poinsettia CT San Jose, CA 95136",17063,8,6288,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12345,462-59-028,37.2698445,-121.831731,"4456 Poinsettia CT San Jose, CA 95136",17063,8,8099,0,1979,1741,8.0,4.0,2.0,95136,860000,482,672662.4
12346,462-59-029,37.2699947,-121.8314027,"4451 Park Sommers WY San Jose, CA 95136",17063,8,6602,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12347,462-59-031,37.269688,-121.8313322,"4463 Park Sommers WY San Jose, CA 95136",17063,8,5998,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12348,462-59-032,37.269539,-121.831337,"4471 Park Sommers WY San Jose, CA 95136",17063,8,6039,0,1979,1741,8.0,4.0,2.0,95136,860000,482,672662.4
12349,462-59-037,37.2687496,-121.831326,"4491 Park Sommers WY San Jose, CA 95136",17063,8,6431,0,1979,1741,8.0,4.0,2.0,95136,860000,482,672662.4
12350,462-59-038,37.2685788,-121.8313192,"4495 Park Sommers WY San Jose, CA 95136",17063,8,6353,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12351,462-59-039,37.2684243,-121.8313133,"4499 Park Sommers WY San Jose, CA 95136",17063,8,6014,0,1979,1581,7.0,4.0,2.0,95136,860000,482,610844.0
12352,462-59-041,37.2680965,-121.8313262,"4507 Park Sommers WY San Jose, CA 95136",17063,8,8454,0,1979,1741,8.0,4.0,2.0,95136,860000,482,672662.4
12353,462-58-067,37.2733013,-121.8354267,"147 Sweetberry CT San Jose, CA 95136",17063,8,6041,0,1979,2209,10.0,4.0,2.5,95136,860000,482,853481.6
12354,462-62-002,37.273914,-121.859565,"716 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12355,462-62-003,37.273914,-121.859565,"722 Cassaday CT San Jose, CA 95136",17108,4,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12356,462-62-004,37.273914,-121.859565,"724 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12357,462-62-005,37.273914,-121.859565,"726 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12358,462-62-010,37.273915,-121.859175,"684 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,648,4.0,1.0,1.0,95136,665000,453,235339.2
12359,462-62-011,37.273915,-121.859175,"690 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,648,4.0,1.0,1.0,95136,665000,453,235339.2
12360,462-62-012,37.273915,-121.859175,"692 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,648,4.0,1.0,1.0,95136,665000,453,235339.2
12361,462-62-013,37.273915,-121.859175,"694 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12362,462-62-014,37.273915,-121.859175,"696 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12363,462-62-015,37.273915,-121.859175,"686 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12364,462-62-017,37.273903,-121.858715,"670 Lanfair Dr San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12365,462-62-018,37.273903,-121.858715,"672 Lanfair Dr San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12366,462-62-020,37.273903,-121.858715,"680 Lanfair Dr San Jose, CA 95136",17108,4,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12367,462-62-027,37.273699,-121.858615,"631 Yolo CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12368,462-62-028,37.273699,-121.858615,"633 Yolo CT San Jose, CA 95136",17108,8,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12369,462-62-029,37.273699,-121.858615,"635 Yolo CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12370,462-62-030,37.273699,-121.858615,"637 Yolo CT San Jose, CA 95136",17108,4,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12371,462-62-037,37.273631,-121.858987,"659 Yolo CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12372,462-62-041,37.273521,-121.859274,"671 Yolo CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12373,462-62-042,37.273521,-121.859274,"673 Yolo CT San Jose, CA 95136",17108,8,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12374,462-62-043,37.273521,-121.859274,"663 Yolo CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12375,462-62-045,37.273521,-121.859274,"667 Yolo CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12376,462-62-052,37.273705,-121.859426,"708 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,648,4.0,1.0,1.0,95136,665000,453,235339.2
12377,462-62-053,37.273705,-121.859426,"710 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12378,462-62-054,37.273705,-121.859426,"712 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12379,462-62-055,37.273705,-121.859426,"702 Cassaday CT San Jose, CA 95136",17108,4,435,7,1988,912,5.0,2.0,2.0,95136,665000,453,331217.6
12380,462-62-056,37.273705,-121.859426,"704 Cassaday CT San Jose, CA 95136",17108,3,435,7,1988,912,5.0,2.0,2.0,95136,665000,451,329524.0
12381,462-63-001,37.2767434,-121.8522023,"3734 Greymont Dr San Jose, CA 95136",17034,5,6700,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12382,462-63-004,37.2768328,-121.8527722,"3735 Greymont Dr San Jose, CA 95136",17034,5,4297,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12383,462-63-006,37.2769534,-121.8530893,"3723 Greymont Dr San Jose, CA 95136",17034,5,4297,0,1995,2125,8.0,4.0,3.0,95136,858000,479,814664.8
12384,462-63-007,37.277023,-121.8532377,"440 Skipstone CT San Jose, CA 95136",17034,5,4297,0,1995,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12385,462-63-008,37.2771199,-121.8533653,"434 Skipstone CT San Jose, CA 95136",17034,5,4297,0,1995,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12386,462-63-009,37.2772291,-121.8535037,"441 Skipstone CT San Jose, CA 95136",17034,5,4297,0,1995,2323,9.0,4.0,3.0,95136,860000,482,897527.2
12387,462-63-014,37.2778574,-121.8539115,"449 River Rock CT San Jose, CA 95136",17034,5,4297,0,1995,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12388,462-63-015,37.2779974,-121.8539413,"455 River Rock CT San Jose, CA 95136",17034,5,4297,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12389,462-63-016,37.2780755,-121.8536823,"3645 Greymont Dr San Jose, CA 95136",17034,5,3501,0,1995,2125,8.0,4.0,3.0,95136,858000,479,814664.8
12390,462-63-017,37.2781129,-121.853546,"3651 Greymont Dr San Jose, CA 95136",17034,5,3500,0,1995,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12391,462-63-022,37.2776048,-121.8534385,"436 River Rock CT San Jose, CA 95136",17034,5,3500,0,1995,2323,9.0,4.0,3.0,95136,860000,482,897527.2
12392,462-63-023,37.2776557,-121.8532768,"430 River Rock CT San Jose, CA 95136",17034,5,3500,0,1995,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12393,462-63-025,37.2775337,-121.8530283,"423 Skipstone CT San Jose, CA 95136",17034,5,3828,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12394,462-63-028,37.2771894,-121.8530401,"428 Skipstone CT San Jose, CA 95136",17034,5,3414,0,1995,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12395,462-63-029,37.2772435,-121.8528789,"422 Skipstone CT San Jose, CA 95136",17034,5,3828,0,1995,2323,8.0,4.0,3.0,95136,860000,482,897527.2
12396,462-63-031,37.2769652,-121.8523467,"3728 Greymont Dr San Jose, CA 95136",17034,5,3634,0,1995,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12397,462-63-032,37.2770989,-121.8523992,"3722 Greymont Dr San Jose, CA 95136",17034,5,3430,0,1995,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12398,462-63-033,37.2772232,-121.8524735,"3716 Greymont Dr San Jose, CA 95136",17034,5,3500,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12399,462-63-034,37.2773577,-121.852542,"3710 Greymont Dr San Jose, CA 95136",17034,5,3430,0,1995,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12400,462-63-035,37.2774752,-121.8526068,"3704 Greymont Dr San Jose, CA 95136",17034,5,3500,0,1995,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12401,462-63-041,37.2782581,-121.8529182,"3668 Greymont Dr San Jose, CA 95136",17034,5,3500,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12402,462-63-042,37.2783831,-121.8528655,"3662 Greymont Dr San Jose, CA 95136",17030,5,3500,0,1995,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12403,462-63-043,37.2785151,-121.8528193,"3656 Greymont Dr San Jose, CA 95136",17030,5,3500,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12404,462-63-044,37.2786548,-121.8527708,"450 Shadow Rock CT San Jose, CA 95136",17030,5,3500,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12405,462-63-045,37.2787893,-121.8527364,"451 Shadow Rock CT San Jose, CA 95136",17030,5,3500,0,1996,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12406,462-63-046,37.2789174,-121.8526816,"445 Shadow Rock CT San Jose, CA 95136",17030,5,3500,0,1996,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12407,462-63-047,37.2790477,-121.8526455,"464 Stonefield CT San Jose, CA 95136",17034,5,3500,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12408,462-63-050,37.2794433,-121.8525185,"465 Stonefield CT San Jose, CA 95136",17030,5,3500,0,1996,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12409,462-63-051,37.2795798,-121.8524816,"3471 Quarry Park Dr San Jose, CA 95136",17030,5,3500,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12410,462-63-058,37.2799533,-121.8528232,"3488 Quarry Park Dr San Jose, CA 95136",17030,5,4000,0,1996,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12411,462-63-059,37.2799511,-121.8529947,"3494 Quarry Park Dr San Jose, CA 95136",17030,5,4314,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12412,462-63-060,37.279955,-121.8533766,"3500 Quarry Park Dr San Jose, CA 95136",17030,5,4314,0,1996,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12413,462-63-061,37.2799519,-121.8535401,"3506 Quarry Park Dr San Jose, CA 95136",17030,5,4000,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12414,462-63-064,37.2798541,-121.8539476,"3524 Quarry Park Dr San Jose, CA 95136",17030,5,3950,0,1996,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12415,462-63-067,37.2794414,-121.8539481,"3542 Quarry Park Dr San Jose, CA 95136",17030,5,4000,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12416,462-63-069,37.2791723,-121.853962,"3554 Quarry Park Dr San Jose, CA 95136",17030,5,4000,0,1996,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12417,462-63-072,37.2787567,-121.8539476,"3572 Quarry Park Dr San Jose, CA 95136",17030,5,4000,0,1996,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12418,462-63-073,37.2786213,-121.8539427,"3578 Quarry Park Dr San Jose, CA 95136",17034,5,4000,0,1995,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12419,462-63-074,37.2784799,-121.8539734,"3584 Quarry Park Dr San Jose, CA 95136",17034,5,4000,0,1995,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12420,462-63-075,37.2783399,-121.8539484,"3590 Quarry Park Dr San Jose, CA 95136",17034,5,4000,0,1995,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12421,462-63-076,37.2786198,-121.8535921,"474 Shadow Rock CT San Jose, CA 95136",17034,5,3828,0,1996,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12422,462-63-077,37.2786271,-121.8534294,"468 Shadow Rock CT San Jose, CA 95136",17034,5,3500,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12423,462-63-078,37.2786219,-121.8532358,"462 Shadow Rock CT San Jose, CA 95136",17034,5,3500,0,1996,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12424,462-63-085,37.2791312,-121.8534117,"496 Stonefield CT San Jose, CA 95136",17030,5,3500,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12425,462-63-087,37.2791367,-121.8530617,"482 Stonefield CT San Jose, CA 95136",17030,5,3500,0,1996,2323,9.0,4.0,3.0,95136,860000,482,897527.2
12426,462-63-089,37.2794473,-121.8529056,"477 Stonefield CT San Jose, CA 95136",17030,5,3479,0,1996,2323,8.0,4.0,3.0,95136,860000,482,897527.2
12427,462-63-090,37.2794474,-121.8530624,"483 Stonefield CT San Jose, CA 95136",17030,5,3500,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12428,462-63-094,37.2796374,-121.8535834,"3507 Quarry Park Dr San Jose, CA 95136",17030,5,3764,0,1996,1853,8.0,4.0,2.5,95136,860000,482,715935.2
12429,462-63-095,37.2796406,-121.853403,"3501 Quarry Park Dr San Jose, CA 95136",17030,5,3500,0,1996,2125,8.0,4.0,3.0,95136,860000,482,821027.2
12430,462-63-097,37.2796389,-121.8530655,"3489 Quarry Park Dr San Jose, CA 95136",17030,5,3500,0,1996,1704,7.0,3.0,2.5,95136,860000,482,658367.2
12431,462-63-098,37.279649,-121.8528841,"3483 Quarry Park Dr San Jose, CA 95136",17030,5,3500,0,1996,2323,9.0,4.0,3.0,95136,860000,482,897527.2
12432,462-66-004,37.2791816,-121.8559987,"407 Shandon CT San Jose, CA 95136",17030,5,1400,7,1995,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12433,462-66-005,37.2792397,-121.8560173,"409 Shandon CT San Jose, CA 95136",17030,5,1300,7,1995,1376,6.0,3.0,2.5,95136,665000,451,497176.0
12434,462-66-006,37.2792106,-121.8559172,"405 Shandon CT San Jose, CA 95136",17030,5,450,7,1995,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12435,462-66-007,37.2792563,-121.8557317,"404 Shandon CT San Jose, CA 95136",17030,5,1168,7,1997,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12436,462-66-008,37.2793129,-121.8556498,"406 Shandon CT San Jose, CA 95136",17030,5,1376,7,1997,1376,6.0,3.0,2.5,95136,665000,451,497176.0
12437,462-66-009,37.2792276,-121.8556282,"408 Shandon CT San Jose, CA 95136",17030,5,1568,7,1997,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12438,462-66-010,37.2792012,-121.8558181,"Shandon CT San Jose, CA 95136",17030,5,1568,7,1997,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12439,462-66-011,37.2790245,-121.8555927,"414 Shandon CT San Jose, CA 95136",17030,5,1376,7,1997,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12440,462-66-013,37.2791181,-121.8552837,"318 Araglin CT San Jose, CA 95136",17030,5,450,7,1995,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12441,462-66-015,37.2790422,-121.8552265,"320 Araglin CT San Jose, CA 95136",17030,5,1400,7,1995,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12442,462-66-016,37.2790445,-121.855042,"316 Araglin CT San Jose, CA 95136",17030,5,1400,7,1995,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12443,462-66-019,37.279071,-121.8546867,"306 Araglin CT San Jose, CA 95136",17030,5,450,7,1995,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12444,462-66-027,37.2793535,-121.8550568,"313 Araglin CT San Jose, CA 95136",17030,5,1400,7,1995,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12445,462-66-028,37.2793422,-121.8552277,"321 Araglin CT San Jose, CA 95136",17030,5,1400,7,1995,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12446,462-66-029,37.279339,-121.8553388,"319 Araglin CT San Jose, CA 95136",17030,5,1300,7,1995,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12447,462-66-030,37.2792651,-121.8552807,"317 Araglin CT San Jose, CA 95136",17030,5,450,7,1995,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12448,462-66-031,37.2797072,-121.8546855,"350 Kylemore CT San Jose, CA 95136",17030,5,450,7,1995,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12449,462-66-032,37.2796683,-121.8545929,"354 Kylemore CT San Jose, CA 95136",17030,5,1300,7,1996,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12450,462-66-035,37.2799687,-121.8546004,"358 Kylemore CT San Jose, CA 95136",17030,5,1300,7,1995,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12451,462-66-037,37.2797195,-121.8549825,"362 Kylemore CT San Jose, CA 95136",17030,5,450,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12452,462-66-038,37.2796459,-121.8549225,"364 Kylemore CT San Jose, CA 95136",17030,5,1300,7,1996,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12453,462-66-039,37.2796435,-121.85503,"366 Kylemore CT San Jose, CA 95136",17030,5,1400,7,1996,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12454,462-66-040,37.2796417,-121.8551953,"370 Kylemore CT San Jose, CA 95136",17030,5,1400,7,1996,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12455,462-66-041,37.2796421,-121.8552956,"372 Kylemore CT San Jose, CA 95136",17030,5,1300,7,1996,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12456,462-66-043,37.2798784,-121.8549919,"361 Kylemore CT San Jose, CA 95136",17030,5,450,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12457,462-66-044,37.2799767,-121.8549365,"365 Kylemore CT San Jose, CA 95136",17030,5,1300,7,1996,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12458,462-66-051,37.279948,-121.8555331,"377 Kincora CT San Jose, CA 95136",17030,5,1400,7,1996,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12459,462-66-053,37.2799505,-121.8558241,"383 Kincora CT San Jose, CA 95136",17030,5,1300,7,1996,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12460,462-66-054,37.279873,-121.8557496,"381 Kincora CT San Jose, CA 95136",17030,5,450,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12461,462-66-055,37.2797088,-121.8554683,"376 Kincora CT San Jose, CA 95136",17030,5,450,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12462,462-66-057,37.279634,-121.8555186,"380 Kincora CT San Jose, CA 95136",17030,5,1400,7,1996,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12463,462-66-060,37.279711,-121.8557432,"382 Kincora CT San Jose, CA 95136",17030,5,450,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12464,462-66-061,37.2795563,-121.8560524,"399 Kincora CT San Jose, CA 95136",17030,5,1170,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12465,462-66-022,37.2792656,-121.8545869,"304 Araglin CT San Jose, CA 95136",17030,5,1400,7,1995,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12466,462-66-066,37.2797348,-121.8560527,"393 Kincora CT San Jose, CA 95136",17030,5,1170,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12467,462-66-067,37.2798832,-121.8561432,"389 Kincora CT San Jose, CA 95136",17030,5,1400,7,1996,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12468,462-66-068,37.2799579,-121.8561421,"391 Kincora CT San Jose, CA 95136",17030,5,1300,7,1996,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12469,462-66-069,37.2799203,-121.8560503,"387 Kincora CT San Jose, CA 95136",17030,5,450,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12470,462-66-075,37.2797245,-121.856476,"422 Curraghmore CT San Jose, CA 95136",17030,5,1168,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12471,462-66-076,37.2795702,-121.8563755,"430 Curraghmore CT San Jose, CA 95136",17030,5,1568,7,1996,1568,7.0,4.0,3.0,95136,665000,453,569462.4
12472,462-66-077,37.2794949,-121.8563758,"432 Curraghmore CT San Jose, CA 95136",17030,5,1376,7,1996,1376,6.0,3.0,2.5,95136,665000,453,499732.0
12473,462-66-078,37.2795326,-121.8564702,"428 Curraghmore CT San Jose, CA 95136",17030,5,1168,7,1996,1168,5.0,2.0,2.0,95136,665000,453,424191.2
12474,462-67-001,37.2774492,-121.8575251,"3305 Bruno CT San Jose, CA 95136",17030,5,3736,0,1997,2071,9.0,4.0,2.5,95136,860000,482,800163.2
12475,462-67-002,37.2775719,-121.857514,"3299 Bruno CT San Jose, CA 95136",17030,5,3465,0,1997,1915,9.0,4.0,2.5,95136,860000,482,739890.4
12476,462-67-003,37.2777096,-121.8575412,"3293 Bruno CT San Jose, CA 95136",17030,5,3664,0,1997,1665,8.0,3.0,2.5,95136,860000,482,643298.4
12477,462-67-007,37.2779283,-121.8570759,"3288 Bruno CT San Jose, CA 95136",17030,5,5753,0,1997,1915,9.0,4.0,2.5,95136,860000,482,739890.4
12478,462-67-012,37.2775978,-121.856837,"3301 Sandpebble Dr San Jose, CA 95136",17030,5,3465,0,1997,1632,7.0,3.0,3.0,95136,860000,482,630548.8
12479,462-67-013,37.2777148,-121.8568325,"3295 Sandpebble Dr San Jose, CA 95136",17030,5,3465,0,1997,1665,8.0,3.0,2.5,95136,860000,482,643298.4
12480,462-67-014,37.2778442,-121.856842,"3289 Sandpebble Dr San Jose, CA 95136",17030,5,3465,0,1997,1915,9.0,4.0,2.5,95136,860000,482,739890.4
12481,462-67-015,37.2779676,-121.8568533,"3283 Sandpebble Dr San Jose, CA 95136",17030,5,3736,0,1997,2071,9.0,4.0,2.5,95136,860000,482,800163.2
12482,462-67-018,37.2779463,-121.8578154,"3280 Bruno Dr San Jose, CA 95136",17030,5,3465,0,1997,1665,8.0,3.0,2.5,95136,860000,482,643298.4
12483,462-67-021,37.2775758,-121.8577976,"3298 Bruno Dr San Jose, CA 95136",17030,5,3465,0,1997,1665,8.0,3.0,2.5,95136,860000,482,643298.4
12484,462-67-022,37.2774528,-121.8577955,"3304 Bruno Dr San Jose, CA 95136",17030,5,3736,0,1997,2071,9.0,4.0,2.5,95136,860000,482,800163.2
12485,462-67-025,37.277074,-121.856848,"3304 City Lights Pl San Jose, CA 95136",17034,4,544,7,1997,1073,5.0,2.0,2.0,95136,665000,453,389689.6
12486,462-67-027,37.277074,-121.856848,"3316 City Lights Pl San Jose, CA 95136",17034,3,1039,7,1997,1285,6.0,2.0,2.5,95136,665000,453,466683.2
12487,462-67-028,37.277074,-121.856848,"3322 City Lights Pl San Jose, CA 95136",17034,3,1039,7,1997,1285,6.0,2.0,2.5,95136,665000,453,466683.2
12488,462-67-030,37.277074,-121.856848,"3334 City Lights Pl San Jose, CA 95136",17034,3,600,7,1997,1443,6.0,3.0,3.0,95136,665000,453,524064.8
12489,462-67-031,37.27681,-121.856842,"3340 City Lights Pl San Jose, CA 95136",17034,3,544,7,1997,1073,5.0,2.0,2.0,95136,665000,453,389689.6
12490,462-67-036,37.27681,-121.856842,"3370 City Lights Pl San Jose, CA 95136",17034,3,600,7,1997,1443,6.0,3.0,3.0,95136,665000,453,524064.8
12491,462-67-037,37.27655,-121.856835,"3376 City Lights Pl San Jose, CA 95136",17034,3,544,7,1997,1073,5.0,2.0,2.0,95136,665000,453,389689.6
12492,462-67-041,37.27655,-121.856835,"3400 City Lights Pl San Jose, CA 95136",17034,3,583,7,1997,975,4.0,1.0,1.5,95136,665000,453,354097.6
12493,462-67-042,37.27655,-121.856835,"3406 City Lights Pl San Jose, CA 95136",17034,3,600,7,1997,1443,6.0,3.0,3.0,95136,665000,453,524064.8
12494,462-67-043,37.276656,-121.857147,"3389 City Lights Pl San Jose, CA 95136",17034,3,544,7,1997,1073,5.0,2.0,2.0,95136,665000,453,389689.6
